product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Fast and Free Running Hat *WovenAir,PROD11720261_LULU,SAR,SAR 185.00,BUY,185.0,,"Eid Edit, Seasonal, Collections, Summer Shop, The Spring Edit, Running Clothes for Men, Running Clothes for Women, Fall Edit, Root Lululemon, Sports Clothing for Men, Accessories, Running Accessories, Mens, Yoga Accessories, Womens, Hats, Sports Clothing for Women, Travel Edit, Training Equipment","ramadan-picks, edits, accessories-collections, summer-shop, the-spring-edit, men-activity-running, women-activity-running, the-fall-edit, root-0, men-activity, accessories, accessories-collections-running-accessories, men, accessories-collections-yoga, women, hats, womens-activity, travel-edit, accessories-collections-training-equipment",FUA0038470D,Fast and Free Running Hat *WovenAir,True,lowStock,185.0,BLACK,Color-Black,S/M
Everywhere Crossbody Bag 2L *Metal Hardware,PROD11740001_LULU,SAR,SAR 380.00,BUY,380.0,,"Seasonal, College Essentials, Summer Shop, Men's On The Move, Gifts, Root Lululemon, Mother's Day Gifting, Sports Clothing for Men, Accessories, Mens, Bags, College Goals, Womens, Sports Clothing for Women, Travel Edit, Women's On the Move","edits, back-to-school-accessories, summer-shop, men-activity-on-the-move, gifts, root-0, gifts-for-her, men-activity, accessories, men, bags, back-to-school, women, womens-activity, travel-edit, women-activity-on-the-move",FUA0038301D,Everywhere Crossbody Bag 2L *Metal Hardware,True,lowStock,380.0,LEGACY GREEN/SILVER,color-legacy-green-silver,O/S
Adjustable Mini Shoulder Bag 3L,PROD11750084_LULU,SAR,SAR 380.00,BUY,380.0,,"Eid Edit, Seasonal, Crossbody Bags, Collections, Bestsellers, Gifts, Root Lululemon, Mother's Day Gifting, Accessories, Bags, Valentines Day, The Winter Drop, Gifts For Him","ramadan-picks, edits, cross-body-bags, accessories-collections, accessories-collections-whatsnew, gifts, root-0, gifts-for-her, accessories, bags, valentines-day, the-winter-drop, gifts-for-him",FUA0065169D,Adjustable Mini Shoulder Bag 3L,True,lowStock,225.0,PINK TIDE,color-pink-tide,O/S
Adjustable Mini Shoulder Bag 3L,PROD11750084_LULU,SAR,SAR 380.00,BUY,380.0,,"Eid Edit, Seasonal, Crossbody Bags, Collections, Bestsellers, Gifts, Root Lululemon, Mother's Day Gifting, Accessories, Bags, Valentines Day, The Winter Drop, Gifts For Him","ramadan-picks, edits, cross-body-bags, accessories-collections, accessories-collections-whatsnew, gifts, root-0, gifts-for-her, accessories, bags, valentines-day, the-winter-drop, gifts-for-him",FUA0031881D,Adjustable Mini Shoulder Bag 3L,True,inStock,380.0,BLACK,Color-Black,O/S
Adjustable Mini Shoulder Bag 3L,PROD11750084_LULU,SAR,SAR 380.00,BUY,380.0,,"Eid Edit, Seasonal, Crossbody Bags, Collections, Bestsellers, Gifts, Root Lululemon, Mother's Day Gifting, Accessories, Bags, Valentines Day, The Winter Drop, Gifts For Him","ramadan-picks, edits, cross-body-bags, accessories-collections, accessories-collections-whatsnew, gifts, root-0, gifts-for-her, accessories, bags, valentines-day, the-winter-drop, gifts-for-him",FUA0031882D,Adjustable Mini Shoulder Bag 3L,True,inStock,380.0,BONE,Color-BONE,O/S
Cactus Material Saddle Crossbody Bag 2L,PROD11750601_LULU,SAR,SAR 625.00,BUY,625.0,,"Seasonal, Belt Bags, Cactus Material, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Mens, Bags, Valentines Day, Womens, Sports Clothing for Women, Women's On the Move","edits, belt-bags, cactus-collection, men-activity-on-the-move, root-0, men-activity, accessories, men, bags, valentines-day, women, womens-activity, women-activity-on-the-move",FUA0046498D,Cactus Material Saddle Crossbody Bag 2L,True,inStock,625.0,BLACK/SILVER,color-black-silver,O/S
Cactus Material Saddle Crossbody Bag 2L,PROD11750601_LULU,SAR,SAR 625.00,BUY,625.0,,"Seasonal, Belt Bags, Cactus Material, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Mens, Bags, Valentines Day, Womens, Sports Clothing for Women, Women's On the Move","edits, belt-bags, cactus-collection, men-activity-on-the-move, root-0, men-activity, accessories, men, bags, valentines-day, women, womens-activity, women-activity-on-the-move",FUA0046499D,Cactus Material Saddle Crossbody Bag 2L,True,inStock,625.0,BARRACKS GREEN/GOLD,color-barracks-green-gold,O/S
Relaxed-Fit Cotton Jersey T-Shirt *Graphic,PROD11750154_LULU,SAR,SAR 200.00,BUY,200.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Sports Clothing for Women, Women's On the Move","on-sale, root-0, mss, women, womens-activity, women-activity-on-the-move",FUA0031057D,Relaxed-Fit Cotton Jersey T-Shirt *Graphic,True,inStock,200.0,BLACK,Color-Black,12
Seamless Training Strappy Racerback Tank Top,PROD11750402_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Root Lululemon, mss","on-sale, root-0, mss",FUA0046678D,Seamless Training Strappy Racerback Tank Top,True,lowStock,195.0,BLACK,Color-Black,6
Relaxed-Fit Cotton Jersey T-Shirt,PROD11660597_LULU,SAR,SAR 170.00,BUY,170.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Women's Tops","on-sale, root-0, mss, women, womens-tops",FUA0030988D,Relaxed-Fit Cotton Jersey T-Shirt,True,inStock,170.0,BLACK,Color-Black,14
Textured Spacer Bomber Jacket,PROD11800058_LULU,SAR,SAR 570.00,BUY,570.0,Sale,"All Yours For Less, Men's Jackets, Root Lululemon, Mens","on-sale, mens-coats-and-jackets, root-0, men",FUA0065529D,Textured Spacer Bomber Jacket,True,lowStock,570.0,BLACK,Color-Black,L
Disney x lululemon *Everywhere Belt Bag Long Strap 1L Mickey in Motion,PROD11800479_LULU,SAR,SAR 170.00,BUY,170.0,Sale,"All Yours For Less, Gifts, Mother's Day Gifting, Root Lululemon, Seasonal, Accessories, Belt Bags, Bags, Valentines Day, Winter Edit, The Winter Drop, Gifts For Him","on-sale, gifts, gifts-for-her, root-0, edits, accessories, belt-bags, bags, valentines-day, winter-treats, the-winter-drop, gifts-for-him",FUA0065682D,Disney x lululemon *Everywhere Belt Bag Long Strap 1L Mickey in Motion,True,lowStock,170.0,WHITE,Color-White,O/S
Soft Jersey Long-Sleeve Shirt,PROD11570109_LULU,SAR,SAR 335.00,BUY,335.0,,"Seasonal, Men's Tops, Summer Shop, The Spring Edit, Fall Edit, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, Men's T-Shirts, The Winter Drop, Travel Edit","edits, men-tops, summer-shop, the-spring-edit, the-fall-edit, men-activity-on-the-move, root-0, men-activity, men, valentines-day, mens-t-shirts, the-winter-drop, travel-edit",FUA0065511D,Soft Jersey Long-Sleeve Shirt,True,inStock,335.0,BLACK,Color-Black,L
Soft Jersey Long-Sleeve Shirt,PROD11570109_LULU,SAR,SAR 335.00,BUY,335.0,,"Seasonal, Men's Tops, Summer Shop, The Spring Edit, Fall Edit, Men's On The Move, Root Lululemon, Sports Clothing for Men, Mens, Valentines Day, Men's T-Shirts, The Winter Drop, Travel Edit","edits, men-tops, summer-shop, the-spring-edit, the-fall-edit, men-activity-on-the-move, root-0, men-activity, men, valentines-day, mens-t-shirts, the-winter-drop, travel-edit",FUA0077454D,Soft Jersey Long-Sleeve Shirt,True,lowStock,230.0,HEATHERED VAPOR/HEATHERED SILVER DROP,color-heathered-vapor-heathered-silver-drop,XL
New Venture Short-Sleeve Knit Polo Shirt,PROD11750494_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Men's Tops, Mens, Valentines Day, The Spring Edit, mss, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men-tops, men, valentines-day, the-spring-edit, mss, gifts-for-him",FUA0029860D,New Venture Short-Sleeve Knit Polo Shirt,True,inStock,400.0,HEATHERED BLACK,color-heathered-black,M
New Venture Short-Sleeve Knit Polo Shirt,PROD11750494_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Men's Tops, Mens, Valentines Day, The Spring Edit, mss, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men-tops, men, valentines-day, the-spring-edit, mss, gifts-for-him",FUA0029849D,New Venture Short-Sleeve Knit Polo Shirt,True,inStock,400.0,HEATHERED TRUE NAVY,color-heathered-true-navy,L
New Venture Short-Sleeve Knit Polo Shirt,PROD11750494_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Men's Tops, Mens, Valentines Day, The Spring Edit, mss, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men-tops, men, valentines-day, the-spring-edit, mss, gifts-for-him",FUA0090989D,New Venture Short-Sleeve Knit Polo Shirt,True,inStock,400.0,HEATHERED CLUB BLUE/BONE,color-heathered-club-blue-bone,L
New Venture Short-Sleeve Knit Polo Shirt,PROD11750494_LULU,SAR,SAR 400.00,BUY,400.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Men's Tops, Mens, Valentines Day, The Spring Edit, mss, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men-tops, men, valentines-day, the-spring-edit, mss, gifts-for-him",FUA0090997D,New Venture Short-Sleeve Knit Polo Shirt,True,lowStock,345.0,BONE/HEATHERED PORCELAIN BEIGE,color-bone-heathered-porcelain-beige,S
Utilitech Twill Utility Pant,PROD11750180_LULU,SAR,SAR 430.00,BUY,430.0,Sale,"All Yours For Less, Root Lululemon, Mens, Men's Pants, mss","on-sale, root-0, men, mens-pants, mss",FUA0030137D,Utilitech Twill Utility Pant,True,lowStock,430.0,BLACK,Color-Black,32
"Wunder Under Bra *Light Support, C/D Cup Tonal Stripe",PROD11800511_LULU,SAR,SAR 170.00,BUY,170.0,Sale,"All Yours For Less, Women's Matching Sets, Root Lululemon, Sports Bras, Yoga Clothes for Women, Women's Collections, Womens, The Winter Drop, mss, Sports Clothing for Women","on-sale, women-collection-matching-sets, root-0, womens-sports-bras, women-activity-yoga, womens-collections, women, the-winter-drop, mss, womens-activity",FUA0063869D,"Wunder Under Bra *Light Support, C/D Cup Tonal Stripe",True,inStock,170.0,BLACK,Color-Black,L
"Wunder Under Bra *Light Support, A/B Cup *Tonal Stripe",PROD11800499_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Root Lululemon, Sports Bras, Yoga Clothes for Women, Womens, The Winter Drop, mss, Sports Clothing for Women","on-sale, root-0, womens-sports-bras, women-activity-yoga, women, the-winter-drop, mss, womens-activity",FUA0063859D,"Wunder Under Bra *Light Support, A/B Cup *Tonal Stripe",True,lowStock,195.0,BLACK,Color-Black,S
Cinched Cut-Outs Cotton Long-Sleeve Shirt,LW3IAAS_LULU,SAR,SAR 200.00,BUY,200.0,Sale,"All Yours For Less, Root Lululemon, The Winter Drop, mss, Womens, Women's Tops, Sports Clothing for Women, Women's On the Move","on-sale, root-0, the-winter-drop, mss, women, womens-tops, womens-activity, women-activity-on-the-move",FUA0064325D,Cinched Cut-Outs Cotton Long-Sleeve Shirt,True,inStock,200.0,BLACK,Color-Black,S
Everywhere Belt Bag *Plush Fleece,PROD11800144_LULU,SAR,SAR 200.00,BUY,200.0,Sale,"All Yours For Less, Men's On The Move, Root Lululemon, Sports Clothing for Men, Accessories, Mens, Belt Bags, mss","on-sale, men-activity-on-the-move, root-0, men-activity, accessories, men, belt-bags, mss",FUA0062975D,Everywhere Belt Bag *Plush Fleece,True,inStock,200.0,BLACK/GOLD,color-black-gold,O/S
Relaxed-Fit Training Short-Sleeve Shirt,PROD11020308_LULU,SAR,SAR 265.00,BUY,265.0,Sale,"All Yours For Less, Yoga Clothes for Men, Hiking Clothes for Men, Root Lululemon, Seasonal, Sports Clothing for Men, Men's Tops, Back To Work, Mens, Men's T-Shirts, The Winter Drop, Men's Back To School, Training Clothes for Men","on-sale, men-activity-yoga, men-activity-hiking, root-0, edits, men-activity, men-tops, back-to-work, men, mens-t-shirts, the-winter-drop, back-to-school-men, men-activity-training",FUA0063240D,Relaxed-Fit Training Short-Sleeve Shirt,True,lowStock,265.0,WHITE,Color-White,S
Ultra-Soft Nulu Short-Sleeve T-Shirt *3 Pack,PROD11800054_LULU,SAR,SAR 430.00,BUY,430.0,Sale,"All Yours For Less, Root Lululemon, Seasonal, Men's Tops, Mens, Valentines Day, Men's T-Shirts, The Winter Drop, mss","on-sale, root-0, edits, men-tops, men, valentines-day, mens-t-shirts, the-winter-drop, mss",FUA0063229D,Ultra-Soft Nulu Short-Sleeve T-Shirt *3 Pack,True,inStock,430.0,BLACK/BLACK/BLACK,color-black-black-black,XL
Ultra-Soft Nulu Short-Sleeve T-Shirt *3 Pack,PROD11800054_LULU,SAR,SAR 430.00,BUY,430.0,Sale,"All Yours For Less, Root Lululemon, Seasonal, Men's Tops, Mens, Valentines Day, Men's T-Shirts, The Winter Drop, mss","on-sale, root-0, edits, men-tops, men, valentines-day, mens-t-shirts, the-winter-drop, mss",FUA0063237D,Ultra-Soft Nulu Short-Sleeve T-Shirt *3 Pack,True,lowStock,430.0,WHITE/WHITE/WHITE,color-white-white-white,XXL
Shift Stitch Classic-Fit Long-Sleeve Shirt,PROD11750462_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Root Lululemon, Men's Tops, Sports Clothing for Men, Men's Long Sleeve Tops, Mens, mss, Training Clothes for Men","on-sale, root-0, men-tops, men-activity, mens-long-sleeve-tops, men, mss, men-activity-training",FUA0063327D,Shift Stitch Classic-Fit Long-Sleeve Shirt,True,lowStock,335.0,BLACK,Color-Black,L
Shift Stitch Classic-Fit Long-Sleeve Shirt,PROD11750462_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Root Lululemon, Men's Tops, Sports Clothing for Men, Men's Long Sleeve Tops, Mens, mss, Training Clothes for Men","on-sale, root-0, men-tops, men-activity, mens-long-sleeve-tops, men, mss, men-activity-training",FUA0063333D,Shift Stitch Classic-Fit Long-Sleeve Shirt,True,lowStock,335.0,WHITE,Color-White,M
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0063100D,"Smooth Spacer Short 7""",True,inStock,380.0,BLACK,Color-Black,L
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0063106D,"Smooth Spacer Short 7""",True,inStock,380.0,TRUE NAVY,color-true-navy,L
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0063114D,"Smooth Spacer Short 7""",True,lowStock,265.0,MOJAVE TAN,color-mojave-tan,S
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0088007D,"Smooth Spacer Short 7""",True,lowStock,265.0,HEATHERED CORE ULTRA LIGHT GREY,color-heathered-core-ultra-light-grey,S
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0088000D,"Smooth Spacer Short 7""",True,inStock,265.0,RAINFOREST GREEN,color-rainforest-green,M
"Smooth Spacer Short 7""",PROD11740077_LULU,SAR,SAR 380.00,BUY,380.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Men's Shorts, Summer Shop, The Winter Drop, mss, Travel Edit","men-activity-on-the-move, root-0, edits, men-activity, men, mens-shorts, summer-shop, the-winter-drop, mss, travel-edit",FUA0103230D,"Smooth Spacer Short 7""",True,lowStock,380.0,LIGHT IVORY,color-light-ivory,M
ABC Warpstreme Slim-Fit Pull-On Pant *Regular,PROD11771163_LULU,SAR,SAR 655.00,BUY,655.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, College Goals, Men's Pants, ABC Collection, Men's Collections, Travel Edit, Men's Trousers","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, back-to-school, mens-pants, abc-collection, men-collections, travel-edit, mens-trousers",FUA0060106D,ABC Warpstreme Slim-Fit Pull-On Pant *Regular,True,inStock,655.0,BLACK,Color-Black,L
ABC Warpstreme Slim-Fit Pull-On Pant *Regular,PROD11771163_LULU,SAR,SAR 655.00,BUY,655.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, College Goals, Men's Pants, ABC Collection, Men's Collections, Travel Edit, Men's Trousers","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, back-to-school, mens-pants, abc-collection, men-collections, travel-edit, mens-trousers",FUA0063048D,ABC Warpstreme Slim-Fit Pull-On Pant *Regular,True,lowStock,655.0,ARMY GREEN,color-army-green,S
ABC Warpstreme Slim-Fit Pull-On Pant *Regular,PROD11771163_LULU,SAR,SAR 655.00,BUY,655.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, College Goals, Men's Pants, ABC Collection, Men's Collections, Travel Edit, Men's Trousers","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, back-to-school, mens-pants, abc-collection, men-collections, travel-edit, mens-trousers",FUA0063035D,ABC Warpstreme Slim-Fit Pull-On Pant *Regular,True,lowStock,655.0,TRUE NAVY,color-true-navy,M
ABC Warpstreme Slim-Fit Pull-On Pant *Regular,PROD11771163_LULU,SAR,SAR 655.00,BUY,655.0,,"Men's On The Move, Root Lululemon, Seasonal, Sports Clothing for Men, Mens, Summer Shop, College Goals, Men's Pants, ABC Collection, Men's Collections, Travel Edit, Men's Trousers","men-activity-on-the-move, root-0, edits, men-activity, men, summer-shop, back-to-school, mens-pants, abc-collection, men-collections, travel-edit, mens-trousers",FUA0091088D,ABC Warpstreme Slim-Fit Pull-On Pant *Regular,True,lowStock,455.0,OBSIDIAN,Color-Obsidian,XL
"Soft Sueded High-Rise Tight 25""",LW5GJCS_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Women's Pants, Root Lululemon, Women's Leggings, Womens, The Winter Drop, mss, Sports Clothing for Women, Women's On the Move","on-sale, womens-bottoms, root-0, womens-leggings, women, the-winter-drop, mss, womens-activity, women-activity-on-the-move",FUA0061055D,"Soft Sueded High-Rise Tight 25""",True,inStock,285.0,BLACK/BLACK,color-black-black,6
Heavyweight Cotton Textured Long-Sleeve Shirt,PROD11800070_LULU,SAR,SAR 285.00,BUY,285.0,Sale,"All Yours For Less, Root Lululemon, Men's Tops, Mens, Men's T-Shirts, The Winter Drop, mss","on-sale, root-0, men-tops, men, mens-t-shirts, the-winter-drop, mss",FUA0061126D,Heavyweight Cotton Textured Long-Sleeve Shirt,True,lowStock,285.0,BLACK,Color-Black,L
It's Rulu Cropped Half Zip,PROD10641685_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Seasonal, Women's Back To School, Cyber Monday, Women's Hoodies and Sweatshirts, Women's Tops, Running Clothes for Women, Gifts, Mother's Day Gifting, Root Lululemon, Golf Clothes for Women, Womens, The Winter Drop, Sports Clothing for Women","on-sale, edits, back-to-school-women, cyber-monday, womens-hoodies-and-sweatshirts, womens-tops, women-activity-running, gifts, gifts-for-her, root-0, women-activity-golf, women, the-winter-drop, womens-activity",FUA0108115D,It's Rulu Cropped Half Zip,True,lowStock,480.0,BLACK,Color-Black,M
It's Rulu Cropped Half Zip,PROD10641685_LULU,SAR,SAR 335.00,BUY,335.0,Sale,"All Yours For Less, Seasonal, Women's Back To School, Cyber Monday, Women's Hoodies and Sweatshirts, Women's Tops, Running Clothes for Women, Gifts, Mother's Day Gifting, Root Lululemon, Golf Clothes for Women, Womens, The Winter Drop, Sports Clothing for Women","on-sale, edits, back-to-school-women, cyber-monday, womens-hoodies-and-sweatshirts, womens-tops, women-activity-running, gifts, gifts-for-her, root-0, women-activity-golf, women, the-winter-drop, womens-activity",FUA0061486D,It's Rulu Cropped Half Zip,True,lowStock,335.0,WHITE,Color-White,L
Everywhere Belt Bag 1L *Corduroy,PROD11750534_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Gifts, Mother's Day Gifting, Root Lululemon, Seasonal, Accessories, Bags, Belt Bags, Winter Edit, The Winter Drop, Gifts For Him","on-sale, gifts, gifts-for-her, root-0, edits, accessories, bags, belt-bags, winter-treats, the-winter-drop, gifts-for-him",FUA0061201D,Everywhere Belt Bag 1L *Corduroy,True,inStock,195.0,TRUE NAVY,color-true-navy,O/S
Everywhere Belt Bag 1L *Wunder Puff Iridescent,LU9CGDS_LULU,SAR,SAR 195.00,BUY,195.0,Sale,"All Yours For Less, Gifts, Mother's Day Gifting, Root Lululemon, Seasonal, Accessories, Bags, Belt Bags, Valentines Day, The Winter Drop, Gifts For Him","on-sale, gifts, gifts-for-her, root-0, edits, accessories, bags, belt-bags, valentines-day, the-winter-drop, gifts-for-him",FUA0061203D,Everywhere Belt Bag 1L *Wunder Puff Iridescent,True,lowStock,195.0,HEATHERED ESPRESSO,color-heathered-espresso,O/S
Everywhere Crossbody Bag 2L *Wunder Puff Iridescent,PROD11800387_LULU,SAR,SAR 300.00,BUY,300.0,Sale,"All Yours For Less, Gifts, Mother's Day Gifting, Root Lululemon, Eid Edit, Seasonal, Crossbody Bags, Accessories, Bags, The Winter Drop, Gifts For Him","on-sale, gifts, gifts-for-her, root-0, ramadan-picks, edits, cross-body-bags, accessories, bags, the-winter-drop, gifts-for-him",FUA0061204D,Everywhere Crossbody Bag 2L *Wunder Puff Iridescent,True,lowStock,300.0,HEATHERED ESPRESSO,color-heathered-espresso,O/S
Smooth Spacer Classic-Fit Cargo Pant,PROD11800014_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Mens, Men's Pants, The Winter Drop, The Spring Edit, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men, mens-pants, the-winter-drop, the-spring-edit, gifts-for-him",FUA0087593D,Smooth Spacer Classic-Fit Cargo Pant *Regular,True,lowStock,435.0,NOMAD,Color-NOMAD,M
Smooth Spacer Classic-Fit Cargo Pant,PROD11800014_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Mens, Men's Pants, The Winter Drop, The Spring Edit, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men, mens-pants, the-winter-drop, the-spring-edit, gifts-for-him",FUA0087599D,Smooth Spacer Classic-Fit Cargo Pant *Regular,True,lowStock,375.0,CLUB BLUE,color-club-blue,M
Smooth Spacer Classic-Fit Cargo Pant,PROD11800014_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Gifts, Eid Edit, Seasonal, Root Lululemon, Mens, Men's Pants, The Winter Drop, The Spring Edit, Gifts For Him","on-sale, gifts, ramadan-picks, edits, root-0, men, mens-pants, the-winter-drop, the-spring-edit, gifts-for-him",FUA0061184D,Smooth Spacer Classic-Fit Cargo Pant,True,lowStock,435.0,BLACK,Color-Black,S
Heavyweight Cotton Crewneck Long-Sleeve Shirt,PROD11800643_LULU,SAR,SAR 265.00,BUY,265.0,Sale,"All Yours For Less, Women's Jackets, Root Lululemon, Seasonal, Valentines Day, Womens, The Winter Drop, mss, Women's Tops, Women's Jumpers","on-sale, womens-coats-and-jackets, root-0, edits, valentines-day, women, the-winter-drop, mss, womens-tops, womens-jumpers",FUA0064314D,Heavyweight Cotton Crewneck Long-Sleeve Shirt,True,lowStock,265.0,BLACK,Color-Black,M
Scuba Mid-Rise Wide-Leg Pant *Regular,PROD11750327_LULU,SAR,SAR 435.00,BUY,435.0,Sale,"All Yours For Less, Women's Pants, Root Lululemon, Women's Collections, mss, Womens, Sports Clothing for Women, Women's Joggers, Scuba Collection, Women's On the Move","on-sale, womens-bottoms, root-0, womens-collections, mss, women, womens-activity, womens-joggers, scuba-collection, women-activity-on-the-move",FUA0031699D,Scuba Mid-Rise Wide-Leg Pant *Regular,True,lowStock,435.0,BLACK,Color-Black,L
"License to Train Triangle Bra Light Support, A/B Cup *Logo",PROD11580009_LULU,SAR,SAR 170.00,BUY,170.0,Sale,"All Yours For Less, Root Lululemon, Sports Bras, Womens, mss, Training Clothes for Women, Sports Clothing for Women","on-sale, root-0, womens-sports-bras, women, mss, women-activity-training, womens-activity",FUA0030572D,"License to Train Triangle Bra Light Support, A/B Cup *Logo",True,lowStock,170.0,BLACK,Color-Black,10
"Waist-Length V-Neck Tennis Tank Top *Medium Support, B/C Cup",PROD11750569_LULU,SAR,SAR 230.00,BUY,230.0,Sale,"All Yours For Less, Root Lululemon, mss, Womens, Women's Tops, Training Clothes for Women, Sports Clothing for Women, Tennis Clothes for Women, Women's Tank Tops","on-sale, root-0, mss, women, womens-tops, women-activity-training, womens-activity, women-activity-tennis, womens-tank-tops",FUA0046709D,"Waist-Length V-Neck Tennis Tank Top *Medium Support, B/C Cup",True,lowStock,230.0,BLACK,Color-Black,4
Wunder Under SmoothCover Ruched Pant *Regular,LW5GL0R_LULU,SAR,SAR 345.00,BUY,345.0,Sale,"All Yours For Less, Women's Pants, Root Lululemon, Women's Leggings, Yoga Clothes for Women, Women's Collections, Wunder Train Collection, Womens, mss, Sports Clothing for Women","on-sale, womens-bottoms, root-0, womens-leggings, women-activity-yoga, womens-collections, wunder-train-collection, women, mss, womens-activity",FUA0063681D,Wunder Under SmoothCover Ruched Pant *Regular,True,inStock,345.0,BLACK,Color-Black,6
Wundermost Ultra-Soft Nulu Crewneck Long-Sleeve Bodysuit,LW3IV0S_LULU,SAR,SAR 300.00,BUY,300.0,Sale,"All Yours For Less, Wundermost Collection, Root Lululemon, Women's Collections, Womens, The Winter Drop, mss, Women's Tops, Sports Clothing for Women, Women's On the Move","on-sale, wundermost-collection, root-0, womens-collections, women, the-winter-drop, mss, womens-tops, womens-activity, women-activity-on-the-move",FUA0064137D,Wundermost Ultra-Soft Nulu Crewneck Long-Sleeve Bodysuit,True,lowStock,300.0,BLACK,Color-Black,M
Relaxed-Fit Half-Zip Knit Sweater,PROD11750472_LULU,SAR,SAR 570.00,BUY,570.0,Sale,"All Yours For Less, Men's Hoodies and Sweatshirts, Root Lululemon, Men's Tops, Mens, The Winter Drop, mss","on-sale, mens-hoodies-and-sweatshirts, root-0, men-tops, men, the-winter-drop, mss",FUA0063209D,Relaxed-Fit Half-Zip Knit Sweater,True,inStock,570.0,BLACK,Color-Black,M
