product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Cigarette Skinny Fit Stretch Denim Jeans,ME063W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV0977345,Cigarette Skinny Fit Stretch Denim Jeans,True,inStock,300.0,,WASHED BLACK,SIZE 32/L30
Cigarette Skinny Fit Stretch Denim Jeans,ME063W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV0977357,Cigarette Skinny Fit Stretch Denim Jeans,True,inStock,300.0,,WASHED BLACK,SIZE 36/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME063W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1065453,Cigarette Skinny Fit Stretch Denim Jeans,True,lowStock,300.0,,WASHED BLACK,SIZE 38/L30
Orlana Leather Boots,WF701X_ALLS,AED,AED 495.00,BUY,495.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shoes, Women Workwear, Boots, Occasionwear women, Dark Edit , Spend and Save, Clothing, Women","on-sale, flash-sale, women-boots-and-shoes, women-workwear, women-boots, occasionwear-women, dark-edit-women, spend-and-save, women-clothing, women",UPV0986163,Orlana Leather Boots,True,lowStock,495.0,,BLACK,UK 3/US 6/EU 36
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985913,Hadley Top,True,lowStock,215.0,,ARCTIC WHITE,Size 4
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985772,Hadley Top,True,inStock,215.0,,ARCTIC WHITE,Size 14
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985985,Hadley Top,True,lowStock,215.0,,ARCTIC WHITE,Size 6
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0986067,Hadley Top,True,lowStock,215.0,,ARCTIC WHITE,Size 8
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985690,Hadley Top,True,lowStock,215.0,,ARCTIC WHITE,Size 12
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985844,Hadley Top,True,inStock,215.0,,ARCTIC WHITE,Size 16
Hadley Top,WM090X_ALLS,AED,AED 215.00,BUY,215.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Valentines Women, Tops & Shirts, Tops, Spend and Save, Clothing, Women, Women Festive Edit ","on-sale, flash-sale, valentines-women, women-tops-and-shirts, women-tops, spend-and-save, women-clothing, women, festive-edit-women",UPV0985853,Hadley Top,True,inStock,215.0,,BLACK,Size 16
Aleida Jersey Trousers,WT111V_ALLS,AED,AED 235.00,BUY,235.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Basics Women, Women Workwear, Trousers & Leggings, Trousers, Spend and Save, Clothing, Women","on-sale, flash-sale, basics-women, women-workwear, women-trousers-and-leggings, women-trousers-and-leggings-trousers, spend-and-save, women-clothing, women",UPV1041742,Aleida Jersey Trousers,True,lowStock,235.0,,BLACK,Size 16
Ronnie Extra Skinny Jeans,ME016U_ALLS,AED,AED 415.00,BUY,415.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, men-jeans-skinny-fit, men-clothing",UPV1041745,Ronnie Extra Skinny Jeans,True,lowStock,415.0,,Indigo,SIZE 36/L30
Ronnie Extra Skinny Jeans,ME016U_ALLS,AED,AED 415.00,BUY,415.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, men-jeans-skinny-fit, men-clothing",UPV1041746,Ronnie Extra Skinny Jeans,True,lowStock,415.0,,Indigo,SIZE 38/L30
Firebase Military Overshirt,MS259U_ALLS,AED,AED 265.00,BUY,265.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shirts, Men, Clothing","on-sale, flash-sale, men-shirts, men, men-clothing",UPV1041523,Firebase Military Overshirt,True,lowStock,265.0,,SAND,M
Half Moon Leather Crossbody Bag,WB027Z_ALLS,AED,AED 410.00,BUY,410.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Handbags, Crossbody Bags, Spend and Save, Accessories, Women","on-sale, flash-sale, women-handbags, women-crossbody-bag, spend-and-save, women-accessories, women",UPV1058729,Half Moon Leather Crossbody Bag,True,lowStock,410.0,,WHITE,<ONE SIZE>
Falcon Pouch Bag,MB2568_ALLS,AED,AED 295.00,BUY,295.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Bags, Accessories, Vacation Wear , Men, Clothing","on-sale, flash-sale, men-bags, men-accessories, vacation-men, men, men-clothing",UPV1058524,Falcon Pouch Bag,True,inStock,295.0,,BLACK,ONE SIZE
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071301,Cigarette Skinny Fit Stretch Denim Jeans,True,lowStock,300.0,,JET BLACK,SIZE 32/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071305,Cigarette Skinny Fit Stretch Denim Jeans,True,inStock,300.0,,JET BLACK,SIZE 33/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071307,Cigarette Skinny Fit Stretch Denim Jeans,True,lowStock,300.0,,JET BLACK,SIZE 34/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071310,Cigarette Skinny Fit Stretch Denim Jeans,True,inStock,300.0,,JET BLACK,SIZE 36/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071290,Cigarette Skinny Fit Stretch Denim Jeans,True,lowStock,300.0,,JET BLACK,SIZE 28/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1071298,Cigarette Skinny Fit Stretch Denim Jeans,True,inStock,300.0,,JET BLACK,SIZE 31/L32
Cigarette Skinny Fit Stretch Denim Jeans,ME065W_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Jeans, Men, Spend and Save, Mysterious Allure, Skinny, Clothing","on-sale, flash-sale, men-jeans, men, spend-and-save, dark-edit-men, men-jeans-skinny-fit, men-clothing",UPV1131818,Cigarette Skinny Fit Stretch Denim Jeans,True,lowStock,300.0,,JET BLACK,SIZE 38/L32
Saki Metallic Leather Crossover Sandals,WF516Y_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shoes, Women","on-sale, flash-sale, women-boots-and-shoes, women",UPV1066273,Saki Metallic Leather Crossover Sandals,True,lowStock,300.0,,SILVER,UK 3/US 6/EU 36
Saki Crossover Leather Sandals,WF514Y_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shoes, Women","on-sale, flash-sale, women-boots-and-shoes, women",UPV1066268,Saki Crossover Leather Sandals,True,lowStock,300.0,,BLACK,UK 3/US 6/EU 36
Walde Skinny Chino Trousers,MM028Y_ALLS,AED,AED 265.00,BUY,265.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Ramadan Picks, Men Eid Edit, Trousers, Father's Day, Men, Spend and Save, Mysterious Allure, Clothing, Chinos","on-sale, flash-sale, men-ramadan-picks, men-eid-edit, men-trousers, fathers-day, men, spend-and-save, dark-edit-men, men-clothing, men-trousers-chinos",UPV1070793,Walde Skinny Chino Trousers,True,lowStock,265.0,,KOTO BLACK,SIZE 38
Vix Leather Low Top Trainers,MZ692Y_ALLS,AED,AED 275.00,BUY,275.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shoes, Trainers, Women","on-sale, flash-sale, women-boots-and-shoes, women-trainers, women",UPV1070913,Vix Leather Low Top Trainers,True,lowStock,275.0,,BLACK,UK 10/US 11/EU 44
Cudi Linen Blend Shirt,MS129Y_ALLS,AED,AED 265.00,BUY,265.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Basics Men , Shirts, Men Eid Edit, Men, Father's Day, Mysterious Allure, Casual, Clothing","on-sale, flash-sale, basics-men, men-shirts, men-eid-edit, men, fathers-day, dark-edit-men, men-shirts-casual-shirts, men-clothing",UPV1071209,Cudi Linen Blend Shirt,True,lowStock,265.0,,JET BLACK,M
Libby High-Rise Denim Shorts,WE078Y_ALLS,AED,AED 170.00,BUY,170.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shorts, Skirts & Shorts, Clothing, Women, Plain","on-sale, flash-sale, women-skirts-and-shorts-shorts, women-skirts-and-shorts, women-clothing, women, women-skirts-and-shorts-plain",UPV1073869,Libby High-Rise Denim Shorts,True,lowStock,170.0,,Indigo Blue,Size 24
Hailey High-Rise Wide Leg Jeans,WE047Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, High Waisted, Jeans, Clothing, Women","on-sale, flash-sale, women-jeans-high-waisted, women-jeans, women-clothing, women",UPV1076275,Hailey High-Rise Wide Leg Jeans,True,lowStock,280.0,,LIGHT INDIGO,Size 10
Ava Leather Heeled Sandals,WF592Y_ALLS,AED,AED 385.00,BUY,385.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Heels, Shoes, Occasionwear women, Clothing, Women","on-sale, flash-sale, women-heels, women-boots-and-shoes, occasionwear-women, women-clothing, women",UPV1076483,Ava Leather Heeled Sandals,True,lowStock,385.0,,BLACK,UK 3/US 6/EU 36
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283432,Deri Lyn Linen Blend Trousers,True,inStock,430.0,,DOE BROWN,UK 10/US 6
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283444,Deri Lyn Linen Blend Trousers,True,inStock,430.0,,DOE BROWN,UK 14/US 1
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283450,Deri Lyn Linen Blend Trousers,True,lowStock,430.0,,DOE BROWN,UK 16/US 1
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283462,Deri Lyn Linen Blend Trousers,True,lowStock,430.0,,DOE BROWN,UK 6/US 2
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283468,Deri Lyn Linen Blend Trousers,True,inStock,430.0,,DOE BROWN,UK 8/US 4
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1283438,Deri Lyn Linen Blend Trousers,True,lowStock,430.0,,DOE BROWN,UK 12/US 8
Deri Lyn Linen Blend Trousers,WT026Y_ALLS,AED,AED 340.00,BUY,340.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Trousers & Leggings, Occasionwear women, Trousers, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, women-trousers-and-leggings, occasionwear-women, women-trousers-and-leggings-trousers, women-eid-edit, women-clothing, oversized-women, women",UPV1076278,Deri Lyn Linen Blend Trousers,True,lowStock,340.0,,LIGHT KHAKI BROWN,Size 10
Half Moon Tie Dye Leather Crossbody Bag,WB571Y_ALLS,AED,AED 300.00,BUY,300.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Handbags, Crossbody Bags, Accessories, Women","on-sale, flash-sale, women-handbags, women-crossbody-bag, women-accessories, women",UPV1076246,Half Moon Tie Dye Leather Crossbody Bag,True,lowStock,300.0,,SOFT PINK,ONE SIZE
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1076392,Tallis Slim Fit Cropped Tapered Trousers,True,inStock,325.0,,WHEATGRASS TAUPE,SIZE 33
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1076399,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,325.0,,WHEATGRASS TAUPE,SIZE 34
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1077476,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,SLATESTONE GREY,SIZE 36
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1124382,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,325.0,,WHEATGRASS TAUPE,SIZE 38
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1120005,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,CHAI BROWN,SIZE 32
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1120007,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,CHAI BROWN,SIZE 34
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1134584,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,SORGHUM GREEN,SIZE 32
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1134585,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,SORGHUM GREEN,SIZE 33
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1134586,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,SORGHUM GREEN,SIZE 34
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1134587,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,SORGHUM GREEN,SIZE 36
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1205518,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,COSMIC BLUE,SIZE 32
Tallis Slim Fit Cropped Tapered Trousers,MM070Y_ALLS,AED,AED 325.00,BUY,325.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Tailored, Ramadan Picks, Valentines men, Trousers, Men Eid Edit, Festive Edit , Men, Father's Day, Spend and Save, Clothing","on-sale, flash-sale, men-trousers-tailored-trousers, men-ramadan-picks, valentines-men, men-trousers, men-eid-edit, festive-edit-men, men, fathers-day, spend-and-save, men-clothing",UPV1205520,Tallis Slim Fit Cropped Tapered Trousers,True,lowStock,260.0,,COSMIC BLUE,SIZE 34
Lore Leather Gladiator Sandals,WF574Y_ALLS,AED,AED 365.00,BUY,365.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Shoes, Women","on-sale, flash-sale, women-boots-and-shoes, women",UPV1076482,Lore Leather Gladiator Sandals,True,lowStock,365.0,,BLACK,UK 3/US 6/EU 36
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1283449,Deri Lyn Linen Blend Waistcoat,True,lowStock,350.0,,DOE BROWN,UK 16/US 12
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1283467,Deri Lyn Linen Blend Waistcoat,True,lowStock,350.0,,DOE BROWN,UK 8/US 4
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1283437,Deri Lyn Linen Blend Waistcoat,True,inStock,350.0,,DOE BROWN,UK 12/US 8
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1283443,Deri Lyn Linen Blend Waistcoat,True,lowStock,350.0,,DOE BROWN,UK 14/US 10
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1283461,Deri Lyn Linen Blend Waistcoat,True,lowStock,350.0,,DOE BROWN,UK 6/US 2
Deri Lyn Linen Blend Waistcoat,WT025Y_ALLS,AED,AED 280.00,BUY,280.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Women Workwear, Occasionwear women, Women Eid Edit, Clothing, Oversized Women, Women","on-sale, flash-sale, women-workwear, occasionwear-women, women-eid-edit, women-clothing, oversized-women, women",UPV1076277,Deri Lyn Linen Blend Waistcoat,True,lowStock,280.0,,LIGHT KHAKI BROWN,Size 10
Ava Leather Heeled Sandals,WF594Y_ALLS,AED,AED 385.00,BUY,385.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Heels, Shoes, Women","on-sale, flash-sale, women-heels, women-boots-and-shoes, women",UPV1093646,Ava Leather Heeled Sandals,True,lowStock,385.0,,Chalk White,UK 3/US 6/EU 36
Noir Metallic Leather High Heel Sandals,WF584Y_ALLS,AED,AED 385.00,BUY,385.0,Sale,"Sale, Flash Sale - Use Code: 25OFF, Heels, Shoes, Women","on-sale, flash-sale, women-heels, women-boots-and-shoes, women",UPV1093647,Noir Metallic Leather High Heel Sandals,True,lowStock,385.0,,MIRROR SILVER,UK 3/US 6/EU 36
